Title,Label
متا روی پلتفرم پخش زنده جدید با قابلیت درآمدزایی برای اینفلوئنسر‌ها کار می‌کند,فناوری
کشف سیاه‌چاله‌ای با جرم یک میلیون برابر بیشتر از خورشید,فناوری
عکسی از تجهیزات رها شده‌ مریخ‌نورد «استقامت» در مریخ,فناوری
پایانی تلخ در انتظار گلف؛ محبوب ترین هاچ بک جهان در معرض تهدید موتورهای برقی,فناوری
ستاره‌ای حیرت‌انگیز یا سوسیس دودی؛ شوخی با تصویر جیمز وب که سروصدا به پا کرد,فناوری
دانشمندان در جستجوی شهاب‌سنگی که سال ۲۰۱۴ به زمین برخورد کرد,فناوری
«حمله روز صفر» به توییتر,فناوری
ماکسیما به خاطره‌ها پیوست؛ توقف تولید سدان محبوب ژاپنی رسما اعلام شد,فناوری
ساخت یک سیستم بینایی منحصربه‌فرد با الهام از چشم خرچنگ,فناوری
توییتر: ابزار مورد استفاده ایلان ماسک برای بررسی بات‌ها، حساب خودش را فیک تشخیص داده بود,فناوری
گوشی مدل Q20 نسل جدید از خانواده جی‌ پلاس,فناوری
استارتاپ استودیو بلاکچین چینووا، محل تولد ستاره‌های جدید,فناوری
واتس‌اپ امکان مشاهده اعضای حذف شده از گروه‌ها را فراهم می‌کند,فناوری
"نخستین ماموریت ماه برای کره جنوبی با پرتاب موشک ""اسپیس ایکس""",فناوری
طراحی بسته‌های ویژه اینترنت رومینگ همراه اول این بار برای طرفداران سفرهای خارجی تابستان و زایرین حرم حسینی,فناوری
خرید فالوور اینستاگرام را فقط از سایت های معتبر انجام دهید,فناوری
دل می‌خواهد شارژ بی‌سیم موبایل از طریق لپ‌تاپ را ممکن کند,فناوری
نسل جدید ماهواره‌های استارلینک نامرئی خواهند بود,فناوری
عمل جراحی در فضا با یک ربات بسیار پیشرفته,فناوری
وزارت ارتباطات: ماهواره «خیام» با کمک روسیه هفته آینده از ایستگاه فضایی قزاقستان به فضا پرتاب می‌شود,فناوری
فعال شدن ۸۸ درصد سیمکارت‌های دائمی کشور/ ۷۷ درصد دائمی‌ها همراه اولی هستند,فناوری
جیمز وب با گرفتن تصویری از کهکشان «چرخ گاری» رازهای بیشتری را فاش کرد,فناوری
زمین در شرف برخورد با طوفان خورشیدی در پنج شنبه و جمعه,فناوری
رئیس سازمان فضایی: ۳ ماهواره سنجشی آماده پرتاب است,فناوری
چرا نباید از ربات فالوکننده در اینستاگرام استفاده کنیم؟,فناوری
برای دانش آموزان کدام تبلت بهتر است؟,فناوری
آمار جدید از تعداد سایت‌های 3G و 4G در کشور/ کدام اپراتور پیشتاز است؟,فناوری
عینک هوشمند شیائومی با دوربین دوگانه و قیمت ۴۰۰ دلار معرفی شد,فناوری
سفر ۴۵ ساله و ۲۳ میلیارد کیلومتر دور از زمین؛ آیا عمر وویجرهای ناسا به سر رسیده است؟,فناوری
"پروتز دست ""دانشگاه آکسفورد"" با تنفس کنترل می‌شود",فناوری
پخش سری جدید ویژه‌برنامه «مهلا» به‌مناسبت ماه محرم,فناوری
اینترنت ماهواره‌ای استارلینک در دسترس کاربران موبایل قرار می‌گیرد,فناوری
کشف دانشمندان در ماه: ۲۰۰ نقطه قابل سکونت,فناوری
وقوع اختلال در ارتباط برخی مشترکان همراه اول,فناوری
نتایج بررسی محققان: احتمال برخورد قطعات سرگردان موشک فضایی چینی به منطقه پرجمعیت زمین وجود دارد,فناوری
ساخت عینکی ویژۀ ناشنوایان تا مکالمات اطرافیان را «بخوانند»,فناوری
اعتراض کاربران و کارداشیان؛ اینستاگرام تغییرات «تیک‌تاکی» را متوقف می‌کند,فناوری
اپل ساعت مچی هوشمند جدیدش را با طراحی نو و صفحه‌ای بزرگ عرضه می‌کند,فناوری
رتبه‌بندی اپراتورها در رومینگ ملی اعلام شد؛ وضعیت شبکه همراه اول، ایرانسل و رایتل در یک کلام,فناوری
برگزاری بوتکمپ «پایتون و هوش مصنوعی» توسط همراه اول,فناوری
سرویس ویژه ماه محرم در آیگپ,فناوری
دو شرکت اینترنت ماهواره‌ایِ فرانسوی و انگلیسی ادغام می شوند / رقیب اروپایی برای استارلینک ایلان ماسک از راه رسید,فناوری
انتشار تصاویر خیره‌کننده از دره عظیم مارینر مریخ,فناوری
دانشمندان ماسک جدیدی ساخته‌اند که می‌تواند ویروس کرونا را غیرفعال کند,فناوری
تولید انرژی بی‌پایان با همجوشی هسته‌ای؛ آیا دانشمندان ناممکن را ممکن می‌کنند؟,فناوری
وضعیت سهم بازار اپراتورهای تلفن همراه در بهار 1401,فناوری
مرکز پیشرفته مانیتورینگ یکپارچه عملیات شبکه همراه اول افتتاح شد,فناوری
وزیر ارتباطات: قطعی اینترنت در تهران به دلیل فرسودگی کابل‌های برق بود,فناوری
حمایت مرکز تحقیق‌وتوسعه همراه اول از برگزاری بوتکمپ تخصصی بلاکچین,فناوری
ربات شطرنج‌باز انگشت پسر هفت ساله را در مسابقات مسکو شکست,فناوری
تشخیص آلزایمر ۱۷ سال زودتر از بروز بیماری با کمک حس‌گر جدید آلمانی ممکن شد,فناوری
برگزاری سیزدهمین دوره مسابقات سراسری برنامه‌نویسی «حلی‌نت» با حمایت همراه اول,فناوری
ماهواره ها به جستجوگران موجودات فضایی تبدیل می شوند,فناوری
واتس‌اپ به زودی اعضای پیشین یک چت گروهی را نمایش خواهد داد,فناوری
مهندسی که ادعا کرد هوش مصنوعی گوگل توانایی «ادراک» دارد، اخراج شد,فناوری
امارات، ایتالیا و آرژانتین به دنبال جذب کوچ‌نشین‌های دیجیتال، آیا نیروی کار وسوسه می‌شود؟,فناوری
"بعد از جوکر مسابقه ""میلیون میلیون"" پربازدیدترین برنامه اینستاگرام در ایران شد!",فناوری
همراه اول همزمان با دیجیتالی‌سازی ایران، دیجیتال می‌شود,فناوری
فعال شدن safe search برای مردم در ایران، اولین و کم هزینه‌ترین قدم برای محدودسازی اینترنت است / ممکن است بزودی وقتی گوگل را می زنید، شما را به یک موتور جستجوی دیگری ارجاع دهند,فناوری
